species	vine	year	from_tip	from_base	count	base_vine	tip_vine	vine_year	px2_cm2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21
Vitis_acerifolia	588459	2013	8	7	14	7x588459	8x588459	588459x2013	13948.005	1581.5	4079.75	1568.75	4075.25	1561	4060.25	1571	4033.75	1515	4191.667	1520.667	4181	1509.333	4179	1322	4178.167	1333.167	4176.167	1325.417	4164.833	1312.125	3961.375	1321.5	3966.125	1321.75	3951.375	1679	4514	1149	4630	1188.5	4535.5	933	4531	598	4267	760	4170	627	4007	669	3458
Vitis_acerifolia	588324	2015	9	2	10	2x588324	9x588324	588324x2015	80353.17	4596	8065	4611	8039	4708	8074	4748.667	8083.667	4350.333	8005.667	4367.667	8017.667	4370.333	7991.667	4362.667	7453	4366	7466.333	4383.333	7455.667	4924.333	7181	4919	7197.667	4948.333	7195.667	3483	8278	3380	7191.667	3704.333	7255.667	3651.333	6806.667	4189	6314	4516.333	6869	4495.333	6281.667	5053.5	5756.5
Vitis_acerifolia	588448	2013	13	2	14	2x588448	13x588448	588448x2013	13948.005	653.667	3800.667	642.333	3787.333	650.333	3770	668.333	3762.667	588.333	3838	603.667	3834	593	3825.333	520	3734	533	3740.5	537.5	3730	538.333	3589	545.333	3599	546.333	3584	403	3989.667	303	3849.667	359	3804.333	269.667	3737.667	231	3536	385.333	3571	309.333	3491	249.333	3396
Vitis_acerifolia	588378	2016	9	4	12	4x588378	9x588378	588378x2016	80960.96293	4172.667	5984.333	4128.667	6021.667	4120.667	5979	4115.333	5936.333	4128.667	6255	4148.667	6227	4106	6233.667	3654.667	6324	3685.333	6320	3656	6298.667	3298.667	5992	3330.667	6002.667	3317.333	5966.667	4230	7288	3252	7354	3258	7138	2832	7162	2352	6652	2616	6418	2286	6322	2022	5638
Vitis_acerifolia	588325	2015	6	4	9	4x588325	6x588325	588325x2015	80353.17	3598	6790.667	3588.667	6757.333	3556.667	6737.333	3523.333	6737.333	3764	6756	3746	6772	3738	6747	3824	6375	3818	6390	3800	6375	3571	5921	3570	5933.5	3550.5	5927	4633.333	7111.667	4708.667	6300	4494	6273.333	4521	5951	4365	5058	3902	5472	3876.667	5344	3756	4681
Vitis_acerifolia	588393	2017	3	5	7	5x588393	3x588393	588393x2017	80277.77778	2419	2644	2343	2596	2443	2580	2503	2536	2223	2672	2279	2664	2247	2640	2159	2440	2183	2472	2195	2440	2459	2228	2459	2264	2507	2248	1932	3078	1518	2658	1596	2574	1428	2286	1638	1542	1860	1650	1968	1410	2466	833
Vitis_acerifolia	588442	2015	9	5	13	5x588442	9x588442	588442x2015	80353.17	6915	6488.667	6873	6484	6874.333	6436.667	6883	6379.333	6856	6716	6875.333	6692	6840	6686.667	6187.75	6828.75	6210.5	6826	6194	6798.75	5983	6166.5	6013	6179.5	6010.5	6145	7111	7912	5831	8124	5891	7876	5223	7824	4223	6832	4970	6676	4238	6397	3847	5098
Vitis_acerifolia	588459	2017	3	9	11	9x588459	3x588459	588459x2017	80277.77778	2336	2085.333	2309.333	2044	2354.667	2041.333	2392	2040	2190.667	2045.333	2252	2060	2230.667	2026.667	2200.667	1867.667	2211.333	1879.667	2223.333	1863.667	2390	1682.333	2384.667	1717	2422	1709	1889	2295	1559	1797	1667	1755	1553	1503	1721	867	2033	1161	2105	927	2675	351
Vitis_acerifolia	318684	2013	10	2	11	2x318684	10x318684	318684x2013	13948.005	850.333	1295	847	1280.333	872.333	1278.333	897.667	1283.667	778	1264.333	789	1274	791.667	1260.667	776.5	1101.5	781.667	1110.167	789.5	1106	941.667	990.667	936.833	1001.833	954	1002.5	493	1325.333	492	971.5	560.5	1000.5	534	949.5	602	766	759	825	775	626	931.333	418.333
Vitis_acerifolia	588144	2015	4	9	12	9x588144	4x588144	588144x2015	80353.17	6913.666	9123	6891	9089.667	6926.333	9041.667	6957	9011	6732.5	9254.5	6764.5	9246.5	6740	9221.5	6351.5	8998.5	6368	9007	6368.667	8980.333	6533.5	8574.5	6544.5	8594.5	6568	8568.5	6216	10041	5427.333	9481	5677.333	9398	5244	9280	4892.333	8354.333	5524	8338	5398	7857	5796	6970
Vitis_acerifolia	318684	2017	6	5	10	5x318684	6x318684	318684x2017	80277.77778	6397	8730	6337	8676	6397	8652	6463	8634	6085	8703	6124	8706	6106	8673	5979	8250	6015	8277	6015	8238	6360	7923	6354	7959	6411	7944	5494	9072	5038	8358	5206	8328	5146	8190	5032	7080	5560	7266	5560	6840	6232	6048
Vitis_acerifolia	318684	2016	6	6	11	6x318684	6x318684	318684x2016	56227.31713	2310.667	5336	2202.667	5250.667	2324	5293.333	2389.333	5298.667	2086.667	5284	2124	5286.667	2105.333	5258.667	1966	4910	1978	4942	2002	4916	2414	4828	2408	4852	2452	4852	1440	5710	936	4894	1192	4838	1064	4406	1416	3534	1792	3806	1952	3558	2656	2838
Vitis_acerifolia	1583	2017	5	1	5	1x1583	5x1583	1583x2017	80277.77778	6069	10764	5847	10632	6105	10650	6201	10674	5553	10846	5609	10826	5585	10806	5437	10346	5477	10386	5505	10342	6089	9978	6085	10046	6141	10026	5091	11286	4695	10722	4755	10614	4665	10344	4743	9648	5457	9768	5607	8802	6225	8574
Vitis_acerifolia	588325	2013	9	4	12	4x588325	9x588325	588325x2013	13948.005	757	4608	745.667	4592.667	763	4584.333	783.333	4578.667	652.667	4617.667	666	4618.667	660.667	4610	593	4436.333	600	4447	604.667	4437.333	756	4301.25	755.25	4315.75	765	4309	258.667	4797	134.75	4349.75	239.167	4352.167	181.5	4175.75	327.75	3855.25	551	4044.5	631	3855.667	876	3756.333
Vitis_acerifolia	588324	2015	5	6	10	6x588324	5x588324	588324x2015	80353.17	6707	10587	6693	10553	6743	10526	6799	10499	6423.667	10698	6448.333	10696.667	6434.333	10670	6212	10335.667	6226	10345.667	6233.333	10317	6408	9835	6412.667	9855.667	6442.667	9839	5959.333	11526.667	5064	10810	5336	10678.5	4956	10361	4975.667	9289.667	5548	9488	5389	9043	5491	8189
Vitis_acerifolia	588141	2015	11	4	14	4x588141	11x588141	588141x2015	80353.17	6333.666	9839.333	6331	9808.667	6400.333	9826.667	6445	9830	6098.333	9830	6126.333	9840	6123	9812.667	6038.333	9425.333	6045	9437.333	6058.333	9424	6379.333	9141.667	6378.666	9159.667	6408.667	9150.333	5175	10046	5159	9196	5381	9218	5277	8956	5735	8410	6023	8916	6085	8464	6417	8374
Vitis_acerifolia	318684	2015	5	10	14	10x318684	5x318684	318684x2015	80353.17	4553	11160.667	4565	11119.667	4535.5	11088	4473.5	11092.5	4850.667	11069.333	4824	11085	4825.333	11055.333	4862.667	10701.667	4852.667	10733.333	4828.333	10711	4491.333	10427.667	4500.333	10450.667	4461.333	10455.333	5576.333	11560.333	6149	10428.667	5827	10522	6020	9858.333	5531.333	8772.667	5075.5	9313	4908	8831.5	4043.333	8342.333
Vitis_acerifolia	588459	2015	11	2	12	2x588459	11x588459	588459x2015	80353.17	2167	5945.667	2171.667	5906.333	2124.333	5888.333	2076	5906.667	2371.5	5845	2350.5	5857.5	2348.333	5829.667	2383.5	5408	2375.5	5438.5	2351.5	5416	1857.667	5258.333	1875.5	5278	1845	5289	3165	6118.333	3402	5020	3143.333	5088.667	3332.667	4450	2479.25	3766.75	2226	4468	1902	4107	1320.5	3739.5
Vitis_acerifolia	318684	2017	10	1	10	1x318684	10x318684	318684x2017	80277.77778	1935	10995	1914	10965	1935	10941	1968	10929	1888	10989	1907	10988	1895	10972	1823	10878	1834	10891	1841	10874	1868	10730	1879	10756	1890	10738	1808	11163	1646	10989	1656	10955	1604	10887	1626	10651	1680	10649	1700	10605	1796	10527
Vitis_acerifolia	588141	2013	11	1	11	1x588141	11x588141	588141x2013	13948.005	1218.5	1948.75	1219.5	1939.5	1212.75	1932	1200.25	1939	1254.75	1939.75	1248.75	1943.75	1249.5	1937.75	1237	1891.5	1235.75	1898.75	1231.25	1894	1158.25	1809.75	1160.5	1815.75	1154.75	1814.25	1344.667	1948.333	1354.667	1857.667	1338	1854.333	1328	1769.667	1234.667	1703	1199.333	1741.667	1164	1702.333	1106.667	1705
Vitis_acerifolia	318684	2013	8	4	11	4x318684	8x318684	318684x2013	13948.005	2445	3086.5	2442.5	3067.5	2463	3063	2485.5	3069.5	2331.333	3043.333	2345.333	3053.333	2346	3039.333	2334.625	2847.125	2335.125	2858.25	2348.333	2849.5	2565	2677.5	2562.333	2687.667	2577.167	2690	1881	3180	1760	2618	1886	2682	1844	2447	2182	2067	2378	2368	2494	2165	2695	2390
Vitis_acerifolia	318684	2015	14	1	14	1x318684	14x318684	318684x2015	80353.17	1912.5	8833	1869.667	8796	1920	8779.5	1958	8771	1798.667	8817.667	1811	8831	1822	8808.333	1609.25	8526.75	1618	8539	1629.5	8521.5	1869.5	8369.25	1870.5	8387.75	1892	8376.5	1139.25	9142	844.75	8440	1012	8436.5	995.167	8127.5	1323	7694.667	1527.667	7943.333	1649.25	7785.75	2021.375	7649
Vitis_acerifolia	588459	2015	4	9	12	9x588459	4x588459	588459x2015	80353.17	7045	7084.667	6995	7057.333	7033.667	7029.333	7071	6996	6796	7141	6820.5	7140	6808.5	7115	6619.333	6887	6630.667	6898	6648.333	6876.333	6807.667	6560.667	6815.667	6587.333	6844.333	6563	6538.667	7828	5708.333	7344	5986.5	7246.5	5585.667	6964.333	5514	6076.667	5886	6215	5822.5	5892.5	6139	4951.333
Vitis_acerifolia	588448	2016	5	8	12	8x588448	5x588448	588448x2016	80960.96293	6347	3056	6301	3088	6263	3054	6265	2984	6405	3324	6409	3274	6369	3296	6017	3464	6037	3444	6003	3436	5627	3106	5663	3102	5637	3070	7287	3882	6151	4730	6111	4546	5687	4666	4495	4218	4839	3978	4567	3946	3583	3434
Vitis_acerifolia	588325	2013	5	8	12	8x588325	5x588325	588325x2013	13948.005	2768	4503	2742.667	4486.667	2782	4483.667	2808.25	4486.75	2657	4513.5	2673.75	4512.25	2666	4503.75	2596.167	4361.833	2602.667	4369.167	2606.833	4360.333	2739.333	4204.833	2740.333	4221.5	2756.833	4212.5	2308.5	4739	2105	4388.5	2202	4371.333	2124	4188.5	2275	3664	2403	3829.333	2538.333	3725.333	2956.5	3558.5
Vitis_acerifolia	1583	2015	12	3	14	3x1583	12x1583	1583x2015	80353.17	2023.333	7763.667	1941	7733.667	2024	7707.667	2062.333	7676	1719.75	7846	1740.5	7848.5	1732.75	7818.5	1449.667	7385.333	1456	7401.667	1475.667	7384.333	1663.667	6810	1675	6838.667	1696.333	6812.667	1062.5	8453	519.667	7761	735.75	7576	403.667	7250.667	390.667	6394.667	1071	6599.667	939.333	6043	1250.667	5576.667
Vitis_acerifolia	588393	2015	8	4	11	4x588393	8x588393	588393x2015	80353.17	3287.667	7466.667	3287.333	7442	3307.333	7418	3351.667	7433.667	3120.625	7465.75	3139.5	7468.125	3133.875	7447.75	3052.333	7143.5	3061.5	7160.333	3074.167	7144.167	3260.75	6803.25	3261.5	6826.75	3284.5	6816.75	2688	7863	2439	7191	2589	7176	2430	6936	2517	6294	2775	6480	2706	6225	3054	5768
Vitis_acerifolia	588448	2015	12	4	15	4x588448	12x588448	588448x2015	80353.17	5500	3985	5467.333	3957.667	5505.333	3925	5550.667	3886.333	5341.667	4124	5362	4119	5345.667	4098	5008	3822.75	5023	3831	5025.25	3808.5	5056.75	3304.25	5062.25	3319.5	5087.75	3301.75	5057	4953	4089	4361	4433	4185	3947	3946	3782	3105	4487	3282	4046	2814	4097	2054
Vitis_acerifolia	588378	2013	17	1	17	1x588378	17x588378	588378x2013	13948.005	1281.667	2557	1283.667	2550.833	1275.5	2549.833	1266.167	2550	1299	2556.875	1295.125	2557	1296.625	2551.375	1315.875	2522.875	1315.25	2526.25	1309.875	2522	1289.333	2488.417	1288.167	2493.333	1282.75	2491.167	1358.5	2586.75	1386.333	2534.333	1378.667	2524.667	1386.667	2498.333	1361.333	2449.333	1333.333	2452	1328.333	2438	1293.667	2422.333
Vitis_acerifolia	318684	2013	11	1	11	1x318684	11x318684	318684x2013	13948.005	1022.5	2945	1023	2933.5	1032	2926	1046.5	2929.5	971.5	2917	980.167	2924.833	983.5	2916.667	965	2822.167	967.667	2832.167	978	2824	1041.25	2777	1040.75	2787.375	1052.75	2783.875	785	2941	773.5	2728	814.5	2749	826	2639.5	940	2539.5	972.5	2628	988.333	2592.333	1106.333	2522.333
Vitis_acerifolia	588646	2016	2	9	10	9x588646	2x588646	588646x2016	80960.96293	2651.667	3710.333	2597	3769	2587.667	3699.667	2585	3627.667	2603.667	3886.333	2623.667	3835.667	2578.333	3843.667	2263.667	3966.333	2307.667	3959.667	2274.333	3930.333	2076	3714.333	2124	3722.333	2098.667	3667.667	2728	4672	2008	4760	2088	4592	1856	4680	1120	4400	1488	4216	1184	4232	544	4072
Vitis_acerifolia	588324	2016	7	5	11	5x588324	7x588324	588324x2016	56227.31713	4821	3173.333	4762.333	3098.667	4830.333	3102.667	4902.333	3100	4525	3097.333	4570.333	3118.667	4554.333	3073.333	4466.333	2569.333	4483.667	2604	4503.667	2584	4926.333	2116.667	4922.333	2150	4953	2140.667	3640	3568	3112	2296	3528	2336	3576	2016	4024	880	4496	1808	4472	1112	4704	528
Vitis_acerifolia	588378	2017	7	1	7	1x588378	7x588378	588378x2017	80277.77778	6759	10983	6741	10929	6795	10908	6843	10908	6462	10881	6498	10893	6489	10860	6558	10635	6570	10668	6594	10650	6753	10383	6753	10419	6783	10410	6093	10998	5985	10593	6090	10560	6051	10221	6369	9918	6495	10041	6564	9897	6930	9753
Vitis_acerifolia	588325	2016	11	1	11	1x588325	11x588325	588325x2016	56227.31713	3649	7875	3623	7853	3654	7830	3680	7814	3497	7893	3528	7900	3514	7877	3421	7664	3432	7687	3449	7671	3583	7485	3589	7502	3607	7496	3011	7959	2963	7567	3027	7563	3051	7415	3227	7195	3355	7347	3379	7175	3499	7055
Vitis_acerifolia	588393	2015	6	6	11	6x588393	6x588393	588393x2015	80353.17	2980.667	3066.333	2972	3031.667	3023.333	3020.333	3069.333	3017.667	2776.25	3104.25	2799.5	3107.25	2790.5	3085	2658.667	2793	2667	2809.667	2685	2790	2950.5	2407	2953.5	2430.5	2977	2420	2228	3663	1724	3015	1844	2767	1700	2510	1706	1744	2132	1827	2168	1515	2584	855
Vitis_acerifolia	588459	2016	11	1	11	1x588459	11x588459	588459x2016	80960.96293	4945	10612	4917	10643	4907	10620	4907	10582	4975	10732	4975	10714	4960	10724	4842	10780	4863	10766	4840	10761	4677	10601	4697	10605	4690	10581	5147	10910	4943	11102	4911	11050	4751	11110	4555	11050	4587	10922	4451	10902	4235	10714
Vitis_acerifolia	588324	2017	6	1	6	1x588324	6x588324	588324x2017	80277.77778	2762.667	10105.33	2746.667	10080	2773.333	10068	2797.333	10065.33	2589	10065	2607	10077	2607	10059	2637	9885	2639	9903	2655	9895	2811	9745	2811	9763	2829	9757	2304	10195	2244	9695	2332	9695	2360	9519	2592	9415	2696	9543	2800	9423	2980	9415
Vitis_acerifolia	588141	2015	6	9	14	9x588141	6x588141	588141x2015	80353.17	2958.333	3483.333	2972.333	3444	3027	3465.333	3080.333	3501.333	2755	3332.667	2770.333	3354.667	2785	3331.333	2886.667	2855	2881.333	2873	2910.667	2870.333	3481.667	2846.667	3465	2862.667	3497	2877.333	1566	3211	1782	2086	2082	2251	2133	1735	3198	958	3324	2011	3867	1321	5109	1366
Vitis_acerifolia	588324	2017	1	6	6	6x588324	1x588324	588324x2017	80277.77778	6503	2450	6489	2404	6525	2410	6565	2414	6379	2378	6409	2396	6405	2368	6389	2178	6397	2198	6413	2188	6561	2024	6561	2044	6585	2040	5976	2424	5944	2024	6068	2064	6008	1868	6140	1376	6308	1712	6300	1580	6316	946
Vitis_acerifolia	588144	2015	6	7	12	7x588144	6x588144	588144x2015	80353.17	3113.667	6585	3087.667	6564.333	3107	6505.667	3144	6449	2941	6808	2964.5	6795	2941	6777.5	2472	6664	2491.667	6669.333	2487.667	6638.667	2565.25	6074	2579.5	6090.75	2597.333	6060.333	2831.5	7944	1748.5	7802	1791	7556.333	1257	7371	627	6249.333	1418.333	6071	1111	5615	1429	4424.333
Vitis_acerifolia	588144	2013	11	2	12	2x588144	11x588144	588144x2013	13948.005	1162	2479	1166.333	2467.667	1174.667	2455.667	1191.667	2462.333	1054.667	2454	1065.333	2460.333	1064.333	2448	1084.333	2303.333	1087.667	2315	1093.667	2308.333	1201	2157.667	1200	2170.667	1210.333	2164.333	698	2453	738	2174	831	2202	833	2031	974	1836	1083	2022	1153	1834	1303	1778
Vitis_acerifolia	588324	2013	11	3	13	3x588324	11x588324	588324x2013	13948.005	1019.667	2048.333	1007.667	2030	1029	2029.667	1046.667	2026	922.667	2027.333	936.333	2033.333	933	2023	913.667	1895	916	1901	922.667	1896.333	1027.5	1764	1027	1772.5	1034.5	1768	594.667	2049.667	593.667	1797.667	662.333	1794	665.75	1703.25	798.667	1556.667	920	1671.667	976	1538	1091.5	1504
Vitis_acerifolia	588144	2017	7	5	11	5x588144	7x588144	588144x2017	80277.77778	1991	8256	1859	8190	1991	8178	2075	8172	1625	8310	1679	8298	1655	8262	1565	7908	1577	7938	1625	7908	1865	7476	1877	7530	1925	7488	923	8628	863	8064	911	8004	779	7728	917	6960	1175	7062	1199	6870	1139	6426
Vitis_acerifolia	588141	2016	2	8	9	8x588141	2x588141	588141x2016	56227.31713	4800	1649	4782	1606.333	4816.667	1618.333	4859.333	1623.667	4654.667	1587.667	4678	1602	4680	1580.667	4677.333	1452	4688.667	1473.333	4702.667	1459.333	4837.333	1343.333	4836	1361.333	4862	1362	4266	1636	4178	1308	4258	1272	4254	1060	4442	716	4562	944	4578	704	4926	308
Vitis_acerifolia	588141	2013	5	7	11	7x588141	5x588141	588141x2013	13948.005	1566	1328.5	1562.5	1309	1544	1300	1521.5	1301.5	1673.5	1309	1650.5	1319	1656.5	1301	1779.5	1036	1774	1048	1764	1036	1515.5	898	1518.5	912.5	1499	909	2211.333	1456.667	2348.333	961	2220.333	953	2232.333	725	2027	262.333	1755.667	651	1675.667	251	1205.333	113.333
Vitis_acerifolia	588144	2013	10	3	12	3x588144	10x588144	588144x2013	13948.005	1095.5	1164.5	1095	1149	1071.5	1143	1052	1143.5	1202	1158	1188.5	1161	1193.5	1147.5	1223.5	981	1221.5	991.5	1210	983.5	1056	813	1058.5	824.5	1045	821	1592	1266.333	1651.333	827.333	1556.667	852.667	1566	640.667	1388.333	381.667	1207	588.333	1115.333	407.667	833.667	354.333
Vitis_acerifolia	588325	2016	3	9	11	9x588325	3x588325	588325x2016	56227.31713	3114	1663	3072	1632	3096	1609	3132	1607	2955	1646	2990	1654	2982	1635	2886	1433	2916	1472	2934	1442	3075	1281	3075	1319	3103	1313	2557	1824	2341	1374	2449	1350	2353	1086	2443	606	2743	906	2791	738	3319	288
Vitis_acerifolia	318684	2015	9	6	14	6x318684	9x318684	318684x2015	80353.17	5579	10110.667	5613.667	10070.667	5595	10013.333	5521.667	9998.667	5850.667	10216	5816	10215.333	5831.333	10185.333	6148.667	9798	6126.667	9820	6115.333	9785.333	5791	9089.667	5792.333	9119	5748.333	9107	6450	11373	7602.666	10530.333	7385	10396	8000	9650	7924	7820	7029	8110.334	7134	7522	5956.333	6301
Vitis_acerifolia	588646	2013	8	6	13	6x588646	8x588646	588646x2013	13948.005	2582	1660	2579	1647	2536.5	1661.25	2513.333	1668.667	2721.25	1622.375	2702.375	1627.875	2707.125	1611.25	2772.5	1386.25	2766.25	1401.125	2757.25	1387.5	2546.167	1221.833	2547.833	1233.833	2533.333	1229	3350	1814	3497	1177	3369	1208	3398	952	3053.333	325	2865.667	629	2805.667	467.667	2443.667	93.333
Vitis_acerifolia	588448	2013	12	3	14	3x588448	12x588448	588448x2013	13948.005	1061.333	2482.667	1040.667	2467.333	1051.333	2444.667	1063.333	2420.667	1014	2564.75	1027.25	2553.75	1008.5	2548.75	853.667	2463	868.333	2473	870.333	2456.667	827.667	2210.333	832.333	2223.667	849.333	2212.667	934	3039	485.667	2858.333	592.333	2727.667	348	2596	250	2106	586.333	2197	457	1938.333	598	1652
Vitis_acerifolia	588324	2013	12	2	13	2x588324	12x588324	588324x2013	13948.005	982.5	3016.5	974.25	3003.5	994.75	3007.5	1007.25	3006.25	911.667	3011.833	923.167	3013.667	918.5	3007.167	914.5	2929	919	2935.5	920.5	2930.333	994.667	2837.333	995.333	2845.833	1001.833	2839.833	733	3019	734.667	2874.5	767.5	2871.5	757.5	2795.833	856.333	2705.667	909	2779.25	909.333	2710.667	944	2658.333
Vitis_acerifolia	318684	2015	11	4	14	4x318684	11x318684	318684x2015	80353.17	6376	3846	6396.333	3805	6349.667	3791.667	6293.667	3800.333	6656.5	3884.5	6630.5	3886.5	6640.5	3863	6808.5	3391.5	6796	3412	6768.5	3388	6340.667	2884	6341.333	2901.333	6305.333	2897.667	7381	4573.333	8125.666	3737.333	7857	3649.5	8231.5	2867	7877.5	1578.667	7280.5	1982	7152	1311.333	5822	674.5
Vitis_acerifolia	588141	2013	10	2	11	2x588141	10x588141	588141x2013	13948.005	1248	854.333	1250.333	842.333	1262	834.333	1278.333	837	1183.667	844	1194.333	848.333	1192.333	837	1178	727.333	1181	737.333	1187.667	730	1282	618.333	1281.333	627.667	1290.333	624.667	953.667	880	947.667	662.667	996.333	663.333	1000.333	546.667	1104.667	431.667	1207.333	605.667	1220.667	415	1286.333	347.667
Vitis_acerifolia	588448	2016	4	9	12	9x588448	4x588448	588448x2016	80960.96293	2962	9266	2914	9306	2882	9284	2874	9210	2968	9398	2980	9356	2946	9386	2702	9558	2728	9536	2698	9518	2364	9300	2394	9306	2366	9270	3596	10081	2660	10769	2612	10561	2228	10545	1236	10393	1644	10017	1324	9937	468	9601
Vitis_acerifolia	588325	2015	1	9	9	9x588325	1x588325	588325x2015	80353.17	7204	1679	7213	1657	7254	1655	7289	1656	7097.5	1622	7110.5	1632.5	7119	1609.5	7116.667	1438.333	7120.333	1450	7133.667	1439.333	7281	1308.333	7279	1324.333	7303	1318.333	6727	1670	6642	1287	6789	1347.333	6704.667	1122.667	6866.667	779.333	7025	998	7042	726	7141	331
Vitis_acerifolia	1583	2015	14	1	14	1x1583	14x1583	1583x2015	80353.17	5740.667	11105	5748.667	11083.33	5723.667	11063.33	5695.667	11062.67	5806.5	11109	5777.25	11110.5	5791	11094.25	5867.5	10908.75	5863.25	10923.5	5851	10913	5668.75	10668.25	5674.25	10676.5	5655.333	10681.83	6256.25	11230	6299.75	10821	6218.75	10806.75	6212.333	10598.33	5994.667	10424.33	5808.5	10613	5710	10407.67	5625.333	10411
Vitis_acerifolia	588393	2015	9	3	11	3x588393	9x588393	588393x2015	80353.17	3546.333	8901.667	3539.667	8881.667	3514	8874.667	3476	8886	3647.75	8920.75	3628.25	8918.75	3641.5	8905	3676.667	8746.5	3665.167	8765.667	3655	8744.667	3457	8626.5	3460	8642.5	3439.25	8639	3977	9218	4166	8774	4037	8789	4097	8567	3971	8159	3758	8288	3692	8114	3374	7907
Vitis_acerifolia	318684	2017	8	3	10	3x318684	8x318684	318684x2017	80277.77778	6337	11404	6311	11376	6347	11356	6407	11350	6119	11400	6155	11402	6143	11378	6109	11068	6125	11088	6137	11062	6289	10757	6293	10783	6321	10767	5560	11715	5324	10987	5548	10971	5448	10751	5728	10235	5812	10307	5804	10215	5880	9931
Vitis_acerifolia	588442	2013	14	1	14	1x588442	14x588442	588442x2013	13948.005	791	3359.5	788	3346	807.5	3343	830	3349.5	715.667	3352.667	723.333	3358.333	721.667	3343.333	719	3263.5	723.5	3272.5	731.5	3259	792.667	3187.667	793.333	3203	804.667	3196	556	3495	428	3298.667	481.333	3294	471	3188	538.667	2973	578.667	2997	608	2939.667	736	2831
Vitis_acerifolia	588378	2013	15	3	17	3x588378	15x588378	588378x2013	13948.005	2580.333	2768.333	2570.667	2753.333	2596.667	2750.667	2613.333	2744.667	2490	2771.333	2503	2776.333	2503	2764.333	2484.667	2640.667	2496	2656.667	2502.667	2642.667	2576.333	2528.667	2574.667	2537.667	2586	2534.667	2249	2752.667	2255	2555	2294	2561	2293	2474	2420.333	2344	2491	2465	2523	2377	2595	2320
Vitis_acerifolia	588141	2016	9	1	9	1x588141	9x588141	588141x2016	56227.31713	2743	9154	2712	9127	2740	9114	2782	9108	2589	9147	2609	9155	2607	9135	2571	8959	2579	8981	2599	8968	2720	8761	2724	8779	2743	8772	2319	9300	2207	8960	2243	8880	2199	8692	2435	8452	2523	8536	2619	8476	2763	8388
Vitis_acerifolia	588448	2015	7	9	15	9x588448	7x588448	588448x2015	80353.17	3061.5	8799	3026	8777	3044.5	8719	3089.5	8677	2921.333	9061.333	2947.333	9044	2916.333	9024	2579.333	8829	2608.667	8833.333	2598.333	8798	2625.333	8268	2640.333	8284.667	2662	8246.667	3036	10341	1601	10143	1751	9852	1268	9783	356	7992	1012	8072	972	7608	1628	6104
